ID,CRM_ID,NAME,GENDER,EMAIL_ADDRESS,PHONE_NUMBER,SOCIAL_SECURITY_NUMBER,STREET_ADDRESS,CITY,STATE,STATE_CODE,ZIP_CODE,EDUCATION,EMPLOYMENT_STATUS,MARITAL_STATUS,RESIDENCE,YRS_AT_CURRENT_ADDRESS,YRS_WITH_CURRENT_EMPLOYER,INCOME,NUMBER_OF_CARDS,CREDITCARD_DEBT,LOANS,CREDIT_SCORE
200910,C005910,Berky Howell,Male,berky.howell0910@example.com,714-555-1910,999-40-1910,3628 Lincoln Road,Costa Mesa,California,CA,92627,Master,Employed,Married,Private Renting,1,13,47259.05,1,1028.77,0,541
200911,C005911,Susanna Marquardt,Male,susanna.marquardt0911@example.com,916-555-1911,999-41-1911,1208 Vista Boulevard,Petaluma,California,CA,94954,Bachelor,Medical Leave,Married,Owner Occupier,1,17,47725.83,1,1692.93,0,522
200912,C005912,Zoey Rolfson,Female,zoey.rolfson0912@mortgage-demo.local,626-555-1912,999-42-1912,3687 Oak Avenue,San Leandro,California,CA,38178,College,Employed,Married,Owner Occupier,11,16,50250.14,2,1275.65,1,735
200913,C005913,Jennyfer Labadie,Female,jennyfer.labadie0913@samplemail.test,714-555-1913,999-43-1913,4684 Maple Way,Tahoe City,California,CA,96145,High School or Below,Unemployed,Married,Owner Occupier,11,7,44958.78,3,711.36,0,608
200914,C005914,Marie Waters,Male,marie.waters0914@example.com,818-555-1914,999-44-1914,9361 Oak Boulevard,Modesto,California,CA,36975,High School or Below,Unemployed,Single,Private Renting,14,16,49303.2,2,1112.46,1,671
200915,C005915,Delmer Marquardt,Male,delmer.marquardt0915@samplemail.test,650-555-1915,999-45-1915,107 Sunset Court,Aptos,California,CA,37210,College,Employed,Single,Private Renting,11,16,52160.58,1,1045.4,2,664
200916,C005916,Kandy Pouros,Female,kandy.pouros0916@samplemail.test,916-555-1916,999-46-1916,6867 Cedar Avenue,Orinda,California,CA,46506,Master,Unemployed,Single,Sheltered,13,13,52013.96,3,1389.99,1,615
200917,C005917,Jennyfer Towne,Male,jennyfer.towne0917@samplemail.test,415-555-1917,999-47-1917,9024 Oak Road,Fontana,California,CA,43925,Doctor,Employed,Single,Public Housing,9,16,48294.72,1,1333.0,0,763
200918,C005918,Nathaniel Patkin,Male,nathaniel.patkin0918@example.com,714-555-1918,999-48-1918,7107 Maple Street,San Francisco,California,CA,94114,Bachelor,Employed,Married,Owner Occupier,23,10,63294.84,1,3508.54,1,488
200919,C005919,Penny Pays,Female,penny.pays0919@example.com,714-555-1919,999-49-1919,5566 Market Way,San Leandro,California,CA,50465,College,Employed,Married,Owner Occupier,16,12,47280.75,1,1630.07,2,730
200920,C005920,Emelda Harvey,Female,emelda.harvey0920@example.com,310-555-1920,999-50-1920,1573 Vista Road,Yorba Linda,California,CA,92886,Bachelor,Employed,Married,Public Housing,2,1,45175.86,2,2131.49,1,585
200921,C005921,Zoey McGlynn,Male,zoey.mcglynn0921@syntheticmail.test,916-555-1921,999-51-1921,4568 Market Road,Whittier,California,CA,90602,High School or Below,Medical Leave,Married,Living with parents/guardian,18,19,50110.35,1,13367.68,0,850
200922,C005922,Buck Brooks,Male,buck.brooks0922@example.com,310-555-1922,999-52-1922,4539 Cedar Lane,West Hills,California,CA,37093,High School or Below,Unemployed,Single,Private Renting,11,13,49033.75,2,727.58,0,727
200923,C005923,Alexane Kollach,Female,alexane.kollach0923@mortgage-demo.local,818-555-1923,999-53-1923,6486 Market Avenue,Dana Point,California,CA,92629,High School or Below,Unemployed,Married,Private Renting,1,17,41657.29,1,590.08,2,592
200924,C005924,Susanna Errington,Female,susanna.errington0924@samplemail.test,818-555-1924,999-54-1924,9802 Maple Boulevard,Burbank,California,CA,91502,College,Employed,Divorced,Owner Occupier,14,0,42016.19,1,2377.72,0,668
200925,C005925,Justyn Bayles,Male,justyn.bayles0925@mortgage-demo.local,626-555-1925,999-55-1925,1096 Pine Boulevard,Tustin,California,CA,92780,Bachelor,Unemployed,Single,Owner Occupier,6,23,43272.85,1,3817.73,0,678
200926,C005926,Tiffanie Keling,Female,tiffanie.keling0926@syntheticmail.test,415-555-1926,999-56-1926,7545 Oak Boulevard,Fullerton,California,CA,92635,Doctor,Employed,Married,Private Renting,23,21,49395.93,3,3267.33,1,785
200927,C005927,Roosevelt MacGinlay,Female,roosevelt.macginlay0927@samplemail.test,916-555-1927,999-57-1927,5017 Pine Lane,San Francisco,California,CA,94105,Bachelor,Retired,Divorced,Public Housing,8,9,47480.52,1,128.88,2,752
200928,C005928,Prue Armstrong,Male,prue.armstrong0928@example.com,415-555-1928,999-58-1928,4842 Cedar Drive,Los Angeles,California,CA,90045,High School or Below,Unemployed,Married,Owner Occupier,13,12,44601.22,2,512.98,0,830
200929,C005929,Evangeline Lergan,Female,evangeline.lergan0929@example.com,916-555-1929,999-59-1929,6678 Cedar Lane,San Jose,California,CA,95125,Master,Unemployed,Married,Owner Occupier,4,4,45150.79,1,801.31,2,729
200930,C005930,Barnie Hessel,Male,barnie.hessel0930@mortgage-demo.local,415-555-1930,999-60-1930,944 Lincoln Lane,Orinda,California,CA,94563,Bachelor,Employed,Single,Private Renting,19,17,43994.89,1,160.41,2,850
200931,C005931,Shyann Boustead,Male,shyann.boustead0931@syntheticmail.test,650-555-1931,999-61-1931,6397 Pine Drive,Lakewood,California,CA,90712,High School or Below,Disabled,Married,Owner Occupier,0,5,44448.49,1,210.36,0,688
200932,C005932,Keene Beer,Female,keene.beer0932@mortgage-demo.local,626-555-1932,999-62-1932,9246 River Drive,Orinda,California,CA,46506,Master,Unemployed,Single,Sheltered,13,8,47111.06,2,1048.21,1,529
200933,C005933,Any Lesch,Female,any.lesch0933@mortgage-demo.local,310-555-1933,999-63-1933,8324 Maple Court,San Francisco,California,CA,94103,Bachelor,Unemployed,Single,Owner Occupier,3,14,42974.99,1,975.1,1,707
200934,C005934,Any Quitzon,Male,any.quitzon0934@samplemail.test,510-555-1934,999-64-1934,3926 Lincoln Street,San Francisco,California,CA,37357,Bachelor,Employed,Married,Owner Occupier,12,12,49515.0,2,893.8,0,675
200935,C005935,Cordie White,Female,cordie.white0935@mortgage-demo.local,805-555-1935,999-65-1935,3498 Oak Way,Hesperia,California,CA,92345,High School or Below,Employed,Married,Owner Occupier,18,18,55152.63,3,443.13,0,612
200936,C005936,Jonatan Kulas,Female,jonatan.kulas0936@samplemail.test,619-555-1936,999-66-1936,2328 Maple Street,San Jose,California,CA,95125,Master,Unemployed,Married,Owner Occupier,0,7,46628.36,1,919.57,2,689
200937,C005937,Norris Pouros,Female,norris.pouros0937@syntheticmail.test,415-555-1937,999-67-1937,797 Maple Way,Santa Maria,California,CA,93455,High School or Below,Unemployed,Single,Owner Occupier,22,5,45034.11,3,525.13,1,725
200938,C005938,Laurine Ollivier,Female,laurine.ollivier0938@samplemail.test,818-555-1938,999-68-1938,9459 Hillcrest Boulevard,Torrance,California,CA,90503,Bachelor,Employed,Married,Owner Occupier,6,12,45105.83,1,1323.43,0,395
200939,C005939,Cynthy Consadine,Female,cynthy.consadine0939@mortgage-demo.local,202-555-1939,999-69-1939,5333 Vista Avenue,Norwalk,California,CA,90650,College,Employed,Divorced,Public Housing,21,16,54832.19,2,2840.24,2,830
200940,C005940,Tiffanie Reilly,Female,tiffanie.reilly0940@samplemail.test,949-555-1940,999-70-1940,9399 Maple Lane,Beaumont,California,CA,41345,High School or Below,Unemployed,Single,Owner Occupier,9,15,47843.11,2,1225.54,0,567
200941,C005941,Domingo Dunn,Female,domingo.dunn0941@samplemail.test,619-555-1941,999-71-1941,9431 River Lane,San Francisco,California,CA,94105,Bachelor,Retired,Divorced,Public Housing,12,7,49715.65,2,83.47,1,830
200942,C005942,Prent Beier,Male,prent.beier0942@samplemail.test,650-555-1942,999-72-1942,24 Sunset Court,Dana Point,California,CA,42049,High School or Below,Unemployed,Married,Private Renting,11,13,51315.93,3,1012.41,1,517
200943,C005943,Ahmad Blackledge,Male,ahmad.blackledge0943@syntheticmail.test,415-555-1943,999-73-1943,1980 Vista Road,Los Angeles,California,CA,90045,High School or Below,Unemployed,Married,Owner Occupier,12,10,47164.82,2,685.56,0,850
200944,C005944,Madelle Patkin,Female,madelle.patkin0944@syntheticmail.test,949-555-1944,999-74-1944,7123 Sunset Drive,San Diego,California,CA,92101,College,Unemployed,Single,Private Renting,34,14,57312.76,2,1182.96,0,769
200945,C005945,Zoey Boustead,Male,zoey.boustead0945@mortgage-demo.local,714-555-1945,999-75-1945,4158 Cedar Court,San Francisco,California,CA,37357,Bachelor,Employed,Married,Owner Occupier,11,13,47816.58,2,1250.3,0,715
200946,C005946,Kandy Walter,Male,kandy.walter0946@mortgage-demo.local,626-555-1946,999-76-1946,3459 Lincoln Avenue,Truckee,California,CA,53397,College,Unemployed,Single,Living with parents/guardian,15,17,47799.61,3,1507.46,0,513
200947,C005947,Brynne Zulauf,Male,brynne.zulauf0947@mortgage-demo.local,310-555-1947,999-77-1947,2000 Vista Court,Los Angeles,California,CA,38148,High School or Below,Employed,Married,Living with parents/guardian,12,13,50003.0,2,988.11,0,728
200948,C005948,Justyn Frami,Female,justyn.frami0948@mortgage-demo.local,619-555-1948,999-78-1948,7802 Oak Court,Anaheim,California,CA,47591,High School or Below,Unemployed,Married,Owner Occupier,11,15,47526.41,3,1390.84,1,703
200949,C005949,Prue Hessel,Male,prue.hessel0949@example.com,805-555-1949,999-79-1949,9441 Hillcrest Lane,Modesto,California,CA,36975,High School or Below,Unemployed,Single,Private Renting,13,15,50427.32,2,715.65,1,639
200950,C005950,Wilie Ratke,Male,wilie.ratke0950@example.com,916-555-1950,999-80-1950,8129 Maple Road,Orinda,California,CA,45597,Bachelor,Employed,Single,Living with parents/guardian,12,13,49935.63,2,1025.88,2,752
200951,C005951,Tiffanie Stonestreet,Male,tiffanie.stonestreet0951@syntheticmail.test,626-555-1951,999-81-1951,3533 Maple Road,Chino Hills,California,CA,50318,Master,Employed,Divorced,Owner Occupier,10,10,49876.03,3,1516.42,2,791
200952,C005952,Marcelo Adams,Male,marcelo.adams0952@syntheticmail.test,415-555-1952,999-82-1952,8925 Hillcrest Court,San Jose,California,CA,95118,College,Employed,Married,Private Renting,11,4,44222.2,1,1154.58,2,730
200953,C005953,Juwan Feil,Male,juwan.feil0953@samplemail.test,619-555-1953,999-83-1953,1984 Pine Street,Los Angeles,California,CA,50435,High School or Below,Employed,Married,Living with parents/guardian,14,12,51018.07,2,1307.86,1,801
200954,C005954,Maryjane Inge,Female,maryjane.inge0954@syntheticmail.test,714-555-1954,999-84-1954,6483 Sunset Drive,Beaumont,California,CA,41345,High School or Below,Unemployed,Single,Owner Occupier,12,10,50051.77,1,1210.64,0,602
200955,C005955,Leanna Kollach,Male,leanna.kollach0955@mortgage-demo.local,415-555-1955,999-85-1955,542 Oak Boulevard,Truckee,California,CA,53397,College,Unemployed,Single,Living with parents/guardian,11,13,46882.91,2,1706.66,2,610
200956,C005956,Kania Frami,Male,kania.frami0956@mortgage-demo.local,415-555-1956,999-86-1956,2251 Pine Boulevard,Petaluma,California,CA,94954,Bachelor,Medical Leave,Married,Owner Occupier,0,18,44138.1,2,1816.66,1,409
200957,C005957,Roosevelt Fidilis,Female,roosevelt.fidilis0957@mortgage-demo.local,805-555-1957,999-87-1957,4752 Vista Court,Norwalk,California,CA,90650,College,Employed,Divorced,Public Housing,27,18,53876.29,2,2387.93,2,766
200958,C005958,Maryjane Treutel,Male,maryjane.treutel0958@example.com,626-555-1958,999-88-1958,5003 Pine Street,Sacramento,California,CA,50758,High School or Below,Employed,Married,Owner Occupier,12,16,50347.33,2,1315.61,1,621
200959,C005959,Malika Marquardt,Male,malika.marquardt0959@mortgage-demo.local,805-555-1959,999-89-1959,8201 Hillcrest Road,Los Angeles,California,CA,38148,High School or Below,Employed,Married,Living with parents/guardian,14,13,51268.68,1,775.69,1,685
200960,C005960,Zoey Harvey,Male,zoey.harvey0960@example.com,202-555-1960,999-10-1960,9356 River Road,Whittier,California,CA,90602,High School or Below,Medical Leave,Married,Living with parents/guardian,9,17,50805.33,1,15737.63,0,771
200961,C005961,Brigitte Zulauf,Male,brigitte.zulauf0961@samplemail.test,202-555-1961,999-11-1961,611 Market Avenue,Hayward,California,CA,45626,Doctor,Employed,Married,Private Renting,14,12,49086.54,2,1131.85,2,712
200962,C005962,Effie Keling,Male,effie.keling0962@example.com,916-555-1962,999-12-1962,2235 Maple Lane,Newport,California,CA,41521,College,Medical Leave,Single,Public Housing,9,10,47280.07,1,1067.22,1,529
200963,C005963,Wilmette Feilden,Female,wilmette.feilden0963@example.com,415-555-1963,999-13-1963,4278 Lincoln Drive,San Francisco,California,CA,44189,High School or Below,Employed,Married,Public Housing,9,15,50399.36,3,1123.9,0,498
200964,C005964,Delores Davis,Male,delores.davis0964@samplemail.test,510-555-1964,999-14-1964,549 Market Lane,Modesto,California,CA,49262,High School or Below,Unemployed,Single,Private Renting,8,16,45013.89,2,1375.01,1,789
200965,C005965,Lowell Ionn,Male,lowell.ionn0965@mortgage-demo.local,626-555-1965,999-15-1965,2308 Pine Drive,Santa Maria,California,CA,49995,High School or Below,Unemployed,Single,Public Housing,9,10,48714.13,3,1572.59,0,720
200966,C005966,Jettie Fidilis,Male,jettie.fidilis0966@mortgage-demo.local,310-555-1966,999-16-1966,3406 Lincoln Avenue,Woodland Hills,California,CA,40993,Master,Disabled,Divorced,Owner Occupier,6,12,50524.88,1,1304.86,2,573
200967,C005967,Rosa Sicely,Male,rosa.sicely0967@samplemail.test,202-555-1967,999-17-1967,3831 Oak Road,Los Angeles,California,CA,51168,High School or Below,Unemployed,Married,Private Renting,14,14,49790.15,2,1457.2,1,748
200968,C005968,Gus Beer,Female,gus.beer0968@example.com,202-555-1968,999-18-1968,7009 River Court,Encino,California,CA,46330,Bachelor,Unemployed,Married,Private Renting,14,12,51589.74,3,1265.57,2,568
200969,C005969,Norberto Quitzon,Female,norberto.quitzon0969@samplemail.test,650-555-1969,999-19-1969,9531 Vista Drive,San Leandro,California,CA,38178,College,Employed,Married,Owner Occupier,15,14,49522.15,2,878.5,0,695
200970,C005970,Abramo Ortiz,Male,abramo.ortiz0970@samplemail.test,619-555-1970,999-20-1970,2170 Sunset Avenue,Goleta,California,CA,93117,Bachelor,Unemployed,Married,Private Renting,32,17,59053.33,1,436.07,0,837
200971,C005971,Alexane Grayland,Female,alexane.grayland0971@samplemail.test,619-555-1971,999-21-1971,4321 Oak Boulevard,Burbank,California,CA,47034,College,Employed,Divorced,Owner Occupier,11,15,50081.74,3,1293.71,1,739
200972,C005972,Ima O'Kon,Male,ima.okon0972@mortgage-demo.local,916-555-1972,999-22-1972,6313 Hillcrest Drive,Tahoe City,California,CA,43251,High School or Below,Unemployed,Married,Owner Occupier,9,11,47744.8,1,909.65,1,604
200973,C005973,Genevieve Isenor,Male,genevieve.isenor0973@example.com,949-555-1973,999-23-1973,3862 Lincoln Boulevard,Lakewood,California,CA,53250,High School or Below,Disabled,Married,Public Housing,11,12,50657.5,1,1489.65,0,596
200974,C005974,Claudia Fidilis,Male,claudia.fidilis0974@samplemail.test,916-555-1974,999-24-1974,5776 Maple Drive,Woodland Hills,California,CA,53280,Master,Disabled,Divorced,Owner Occupier,16,13,49596.89,2,1370.21,0,566
200975,C005975,Othilia Hessel,Male,othilia.hessel0975@samplemail.test,310-555-1975,999-25-1975,352 Lincoln Drive,Petaluma,California,CA,94954,Bachelor,Medical Leave,Married,Owner Occupier,2,17,44196.8,1,2304.8,0,543
200976,C005976,Buck Labadie,Male,buck.labadie0976@samplemail.test,510-555-1976,999-26-1976,3316 Sunset Drive,Fontana,California,CA,43925,Doctor,Employed,Single,Public Housing,13,12,49067.25,2,1357.71,1,696
200977,C005977,Shelley Stonestreet,Male,shelley.stonestreet0977@example.com,650-555-1977,999-27-1977,5132 Market Way,San Francisco,California,CA,52253,Bachelor,Unemployed,Single,Public Housing,14,13,46647.33,2,1523.93,2,573
200978,C005978,Jalyn Ionn,Male,jalyn.ionn0978@syntheticmail.test,619-555-1978,999-28-1978,5225 Cedar Road,Modesto,California,CA,36975,High School or Below,Unemployed,Single,Private Renting,9,12,49299.12,2,870.3,1,771
200979,C005979,Roosevelt Shilstone,Male,roosevelt.shilstone0979@mortgage-demo.local,310-555-1979,999-29-1979,6726 Market Avenue,Santa Rosa,California,CA,95401,College,Unemployed,Married,Owner Occupier,20,20,42018.34,2,949.13,1,673
200980,C005980,Kania Gutkowski,Female,kania.gutkowski0980@mortgage-demo.local,818-555-1980,999-30-1980,4247 Pine Avenue,Orinda,California,CA,94563,Master,Unemployed,Single,Private Renting,25,13,47570.84,1,440.58,1,843
200981,C005981,Kaine Smitham,Male,kaine.smitham0981@samplemail.test,949-555-1981,999-31-1981,2488 Maple Road,Truckee,California,CA,53397,College,Unemployed,Single,Living with parents/guardian,11,12,49714.52,2,1636.79,1,596
200982,C005982,Prent Bashirian,Male,prent.bashirian0982@example.com,714-555-1982,999-32-1982,1704 Pine Street,Chatsworth,California,CA,52048,College,Employed,Married,Private Renting,14,14,50924.34,3,1119.17,2,617
200983,C005983,Mariane Pouros,Male,mariane.pouros0983@mortgage-demo.local,818-555-1983,999-33-1983,8533 Lincoln Boulevard,Orinda,California,CA,45597,Bachelor,Employed,Single,Living with parents/guardian,9,15,47237.47,3,1273.8,2,756
200984,C005984,Marion Beer,Male,marion.beer0984@syntheticmail.test,415-555-1984,999-34-1984,2373 Cedar Street,San Francisco,California,CA,37357,Bachelor,Employed,Married,Owner Occupier,12,14,49613.75,2,1039.38,0,716
200985,C005985,Shelley Stonestreet,Female,shelley.stonestreet0985@samplemail.test,805-555-1985,999-35-1985,6657 Pine Drive,Hesperia,California,CA,92345,High School or Below,Employed,Married,Owner Occupier,28,18,53487.48,1,450.27,0,658
200986,C005986,Brennan Bogisich,Male,brennan.bogisich0986@samplemail.test,619-555-1986,999-36-1986,35 Oak Avenue,Vacaville,California,CA,95687,College,Unemployed,Single,Owner Occupier,12,12,46412.27,3,370.64,1,630
200987,C005987,Laurine Labadie,Female,laurine.labadie0987@samplemail.test,818-555-1987,999-37-1987,6848 Pine Road,Huntington Beach,California,CA,92649,Bachelor,Medical Leave,Divorced,Private Renting,5,19,48904.82,2,4252.68,0,795
200988,C005988,Cammy Funk,Male,cammy.funk0988@samplemail.test,818-555-1988,999-38-1988,8219 Pine Boulevard,Santa Rosa,California,CA,95401,College,Unemployed,Married,Owner Occupier,18,22,43760.64,2,937.28,1,639
200989,C005989,Penny Reilly,Male,penny.reilly0989@syntheticmail.test,202-555-1989,999-39-1989,9047 Sunset Street,Huntington Beach,California,CA,42811,Bachelor,Medical Leave,Divorced,Private Renting,7,15,46566.02,3,1352.14,1,632
200990,C005990,Beverlee Walter,Male,beverlee.walter0990@example.com,916-555-1990,999-40-1990,8657 River Court,Chatsworth,California,CA,52048,College,Employed,Married,Private Renting,11,11,47255.88,2,1353.64,1,620
200991,C005991,Prudence Petruk,Female,prudence.petruk0991@samplemail.test,650-555-1991,999-41-1991,1230 Pine Road,Yorba Linda,California,CA,92886,Bachelor,Employed,Married,Public Housing,2,0,48803.24,1,1568.07,0,545
200992,C005992,Kelvin Kleingrub,Female,kelvin.kleingrub0992@example.com,619-555-1992,999-42-1992,2469 Hillcrest Boulevard,Stockton,California,CA,95202,Bachelor,Employed,Married,Owner Occupier,11,14,46641.44,2,945.67,1,773
200993,C005993,Hershel Farrell,Female,hershel.farrell0993@syntheticmail.test,310-555-1993,999-43-1993,148 River Drive,Van Nuys,California,CA,91406,Master,Unemployed,Married,Owner Occupier,6,12,54833.22,2,2147.85,1,764
